FID,id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,the_geom,adresse,localise_face_a_adresse,commune,insee
tcl_sytral.tclarret.38026,38026,Flacheres,78C:R,true,false,false,15493,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.794730456564994 45.64206172462132),693 CHEMIN DES FLACHERES,true,Charly,69046
tcl_sytral.tclarret.38116,38116,Fauconnet,45B:A,true,false,false,15494,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.789092054807881 45.75013182017605),1 RUE JEUNET,true,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.42708,42708,Pasteur - 11 Novembre,62A:A,true,false,false,15844,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.926797211805165 45.70097814723486),11 BOULEVARD PASTEUR,false,Saint-Priest,69290
tcl_sytral.tclarret.932,932,Fonderie,57A:A,true,false,false,12890,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.918830473834742 45.78257992328036),45 AVENUE GEORGES ROUGE,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.1213,1213,Impasse Mathieu,C1A:A,true,false,false,13012,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.839501057429328 45.78821399287774),41 RUE PASTEUR,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.1218,1218,Irigny Vieux Port,15F:A,true,false,false,13013,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.831252044513909 45.67726577388509),68 RUE DU VIEUX PORT,false,Irigny,69100
tcl_sytral.tclarret.1690,1690,Chassieu Grandes Terres,"28A:R,68B:A",true,false,false,13302,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.978349164849695 45.73576426377501),55 ROUTE DE LYON,true,Chassieu,69271
tcl_sytral.tclarret.1691,1691,Chassieu Grandes Terres,"28A:A,68B:R",true,false,false,13303,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.977648135992664 45.73600418536255),68 ROUTE DE GENAS,true,Chassieu,69271
tcl_sytral.tclarret.1694,1694,Les Greffieres,"20A:A,N20:A,S7A:A",false,false,false,13306,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.819066832685942 45.81179490891491),56 ROUTE DE LYON,false,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.1695,1695,Les Greffieres,"20A:R,N20:R",false,false,false,13307,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.819030857539732 45.81174790739528),79 ROUTE DE LYON,false,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.1720,1720,Les Mollieres,"77A:A,77A:R",false,false,false,13321,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.848357436403032 45.8401855135103),1 RUE DES MOLLIERES,true,Fontaines-Saint-Martin,69087
tcl_sytral.tclarret.1721,1721,Les Mollieres,"77A:A,77A:R",false,false,false,13322,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.848518826026655 45.840270480516466),1 RUE DES MOLLIERES,false,Fontaines-Saint-Martin,69087
tcl_sytral.tclarret.38117,38117,Jeunet,45B:A,true,false,false,15495,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.790862301826764 45.74802289506636),20 RUE JEUNET,false,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.38236,38236,Gadagne - Foch,"17C:R,78C:A",true,false,false,15496,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.786226751038341 45.68807874277275),1 AVENUE DE GADAGNE,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.38237,38237,Gadagne - Foch,"17C:A,78C:R",true,false,false,15497,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.785953681519019 45.68829173121902),1 AVENUE DE GADAGNE,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.38294,38294,La Fouillouse,"50A:R,ZI8A:A,ZI8A:R",false,false,false,15498,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.983714983953991 45.68691348110433),1 PLACE DE LA FOUILLOUSE,true,Saint-Priest,69290
